"scenario","year","variable","value","units"
"old",1891,"RF_BC",0.0656133371980334,"W/m2"
"old",1892,"RF_BC",0.0646775974190165,"W/m2"
"old",1893,"RF_BC",0.0656293156018562,"W/m2"
"old",1894,"RF_BC",0.0707178906072867,"W/m2"
"old",1895,"RF_BC",0.0714237813014383,"W/m2"
"old",1896,"RF_BC",0.0685247204845716,"W/m2"
"old",1897,"RF_BC",0.074779025288781,"W/m2"
"old",1898,"RF_BC",0.0765779237082638,"W/m2"
"old",1899,"RF_BC",0.0803433473115802,"W/m2"
"old",1900,"RF_BC",0.0807258661522609,"W/m2"
"old",1901,"RF_BC",0.0820754096330993,"W/m2"
"old",1902,"RF_BC",0.0819852693908495,"W/m2"
"old",1903,"RF_BC",0.0824862647633883,"W/m2"
"old",1904,"RF_BC",0.0872550301771381,"W/m2"
"old",1905,"RF_BC",0.0911683187653513,"W/m2"
"old",1906,"RF_BC",0.0927003723199644,"W/m2"
"old",1907,"RF_BC",0.100691716432896,"W/m2"
"old",1908,"RF_BC",0.100782355196169,"W/m2"
"old",1909,"RF_BC",0.101687421032469,"W/m2"
