"scenario","year","variable","value","old","units","SE"
"BC_emissions",1775,"RF_tot",0.0251209274419999,0.0244476019068616,"W/m2",4.53367276269312e-07
"BC_emissions",1776,"RF_tot",0.0296790083485565,0.028978259123809,"W/m2",4.91049475984221e-07
"BC_emissions",1777,"RF_tot",0.0271706626713841,0.0264294398720739,"W/m2",5.49411238217271e-07
"BC_emissions",1778,"RF_tot",0.0245495495109118,0.0237705049401733,"W/m2",6.06910443197163e-07
"BC_emissions",1779,"RF_tot",0.0297220903672397,0.0289130623027347,"W/m2",6.5452640915671e-07
"BC_emissions",1780,"RF_tot",0.0225151473143974,0.0217930294465032,"W/m2",5.21454215132099e-07
"BC_emissions",1781,"RF_tot",0.0288728579786888,0.0281081945794348,"W/m2",5.84710114158624e-07
"BC_emissions",1782,"RF_tot",0.0302121468408625,0.0294109577062027,"W/m2",6.4190402949686e-07
"BC_emissions",1783,"RF_tot",-1.75968564490859,-1.76052477525638,"W/m2",7.04139740574595e-07
"BC_emissions",1784,"RF_tot",-3.63371787329994,-3.63460012317283,"W/m2",7.78364838221054e-07
"BC_emissions",1785,"RF_tot",-1.48772168655837,-1.48864341647838,"W/m2",8.49586045451353e-07
"BC_emissions",1786,"RF_tot",-0.651060702359356,-0.652011388986088,"W/m2",9.038050622465e-07
"BC_emissions",1787,"RF_tot",-0.266216689082147,-0.267211316475394,"W/m2",9.89283651397465e-07
"BC_emissions",1788,"RF_tot",-0.0925904215249265,-0.0936359332877648,"W/m2",1.09309484623323e-06
"BC_emissions",1789,"RF_tot",-0.0213478685680775,-0.0224326123585914,"W/m2",1.17666909105853e-06
"BC_emissions",1790,"RF_tot",0.00146070349007243,0.000337811563120738,"W/m2",1.26088627961329e-06
"BC_emissions",1791,"RF_tot",0.018773749611366,0.0175889029938654,"W/m2",1.40386150700267e-06
"BC_emissions",1792,"RF_tot",0.0267553003196741,0.0254685388121676,"W/m2",1.65575517720042e-06
"BC_emissions",1793,"RF_tot",0.028039551687582,0.0266849344042757,"W/m2",1.83498798423221e-06
"BC_emissions",1794,"RF_tot",0.0169248687782282,0.0154729679959,"W/m2",2.1080158817251e-06
"BC_emissions",1795,"RF_tot",0.0257045394897053,0.0241781032928974,"W/m2",2.33000746292544e-06
"BC_emissions",1796,"RF_tot",-0.099032420359672,-0.100648096711398,"W/m2",2.61041007352554e-06
"BC_emissions",1797,"RF_tot",-0.200031677901003,-0.201727498785222,"W/m2",2.87580847135121e-06
"BC_emissions",1798,"RF_tot",-0.10152066677414,-0.10329180884518,"W/m2",3.1369442358079e-06
"BC_emissions",1799,"RF_tot",-0.0169238083484284,-0.0187544565139854,"W/m2",3.35127270605722e-06
"BC_emissions",1800,"RF_tot",0.010129014346985,0.00822420827754344,"W/m2",3.62828616218135e-06
"BC_emissions",1801,"RF_tot",0.0271484922625098,0.0251378530248432,"W/m2",4.04267014404471e-06
"BC_emissions",1802,"RF_tot",0.0303795459237146,0.0282375421602374,"W/m2",4.58818012275038e-06
"BC_emissions",1803,"RF_tot",0.0384600706793965,0.0362228531961242,"W/m2",5.00514206745935e-06
"BC_emissions",1804,"RF_tot",0.0457903854606998,0.0434278879286387,"W/m2",5.5813945889947e-06
"BC_emissions",1805,"RF_tot",0.0384288182067432,0.0359561386940683,"W/m2",6.11414397240181e-06
"BC_emissions",1806,"RF_tot",0.0444946096640699,0.0419127173175278,"W/m2",6.66616808913297e-06
"BC_emissions",1807,"RF_tot",0.0433288146716331,0.0406380267789874,"W/m2",7.24033948320843e-06
"BC_emissions",1808,"RF_tot",0.0351438895246021,0.0323225804311891,"W/m2",7.95978500057516e-06
"BC_emissions",1809,"RF_tot",-3.50984987105967,-3.51277458432348,"W/m2",8.55394767555775e-06
"BC_emissions",1810,"RF_tot",-2.46436106965602,-2.46741797774171,"W/m2",9.34468704437409e-06
"BC_emissions",1811,"RF_tot",-0.861306602447524,-0.864500299839381,"W/m2",1.01997030307594e-05
"BC_emissions",1812,"RF_tot",-0.264835790011849,-0.26818489484575,"W/m2",1.12165031884542e-05
"BC_emissions",1813,"RF_tot",-0.0656297770579359,-0.0691332856994993,"W/m2",1.2274572801509e-05
"BC_emissions",1814,"RF_tot",-0.00815419771357928,-0.0118288975857967,"W/m2",1.35034191508751e-05
"BC_emissions",1815,"RF_tot",-3.49269533977567,-3.49651432073475,"W/m2",1.45846155657991e-05
"BC_emissions",1816,"RF_tot",-4.48296130467096,-4.48693748876212,"W/m2",1.58100399267644e-05
"BC_emissions",1817,"RF_tot",-1.68207163596401,-1.68619563375808,"W/m2",1.70073578054917e-05
"BC_emissions",1818,"RF_tot",-0.567411635493792,-0.571699663636735,"W/m2",1.83871853546744e-05
"BC_emissions",1819,"RF_tot",-0.179192953003226,-0.183627101279088,"W/m2",1.96616709323228e-05
"BC_emissions",1820,"RF_tot",-0.0530155662797915,-0.0576081268567923,"W/m2",2.10916126534214e-05
"BC_emissions",1821,"RF_tot",-0.105211252420712,-0.10996933683903,"W/m2",2.2639367331842e-05
"BC_emissions",1822,"RF_tot",-0.0967166986354357,-0.101668955344458,"W/m2",2.45248465120567e-05
"BC_emissions",1823,"RF_tot",-0.422855094021871,-0.427989546632333,"W/m2",2.63626036090866e-05
"BC_emissions",1824,"RF_tot",-0.175389535939088,-0.180732529340229,"W/m2",2.85475784846324e-05
"BC_emissions",1825,"RF_tot",-0.0393534118596779,-0.0448686664978126,"W/m2",3.04180337234667e-05
"BC_emissions",1826,"RF_tot",0.0192049376999213,0.0134990707303788,"W/m2",3.25569178741155e-05
"BC_emissions",1827,"RF_tot",0.0373205100543497,0.0314424003583995,"W/m2",3.45521735976232e-05
"BC_emissions",1828,"RF_tot",0.0357289870734485,0.0296303542972884,"W/m2",3.71933217384539e-05
"BC_emissions",1829,"RF_tot",0.0469225335545667,0.0406507282317892,"W/m2",3.93355420068201e-05
"BC_emissions",1830,"RF_tot",0.0487440771432968,0.0423204978428149,"W/m2",4.12623710295792e-05
"BC_emissions",1831,"RF_tot",-2.36797374867728,-2.37461966970879,"W/m2",4.41682663570251e-05
"BC_emissions",1832,"RF_tot",-1.61869663909161,-1.62561086596278,"W/m2",4.78065332259163e-05
"BC_emissions",1833,"RF_tot",-0.542818934664756,-0.550009432773893,"W/m2",5.17032630574943e-05
"BC_emissions",1834,"RF_tot",-0.151922436768709,-0.159375849911428,"W/m2",5.55533674760641e-05
"BC_emissions",1835,"RF_tot",-1.78561296481881,-1.7932866822853,"W/m2",5.88859397555177e-05
"BC_emissions",1836,"RF_tot",-1.19186056183095,-1.19976666187849,"W/m2",6.2506417961726e-05
"BC_emissions",1837,"RF_tot",-0.386790316369982,-0.394948464095829,"W/m2",6.65553743167281e-05
"BC_emissions",1838,"RF_tot",-0.0907881793864951,-0.0992181764981899,"W/m2",7.10648513031824e-05
"BC_emissions",1839,"RF_tot",0.016437373457272,0.00777539008945283,"W/m2",7.50299558643765e-05
"BC_emissions",1840,"RF_tot",0.0528284053693346,0.0439447064779697,"W/m2",7.89201059924393e-05
"BC_emissions",1841,"RF_tot",0.0690376776459118,0.0598091162968055,"W/m2",8.51663445742191e-05
"BC_emissions",1842,"RF_tot",0.0793086170305672,0.0698034072189899,"W/m2",9.03490135621057e-05
"BC_emissions",1843,"RF_tot",0.0929390658805478,0.0831492167236321,"W/m2",9.58411465151634e-05
"BC_emissions",1844,"RF_tot",0.101430657834436,0.091344582441826,"W/m2",0.000101728916825408
"BC_emissions",1845,"RF_tot",0.0974495042452574,0.0870619995983304,"W/m2",0.000107900252789931
"BC_emissions",1846,"RF_tot",-0.0736408107833513,-0.0843251541613481,"W/m2",0.000114155193418945
"BC_emissions",1847,"RF_tot",-0.0183007550482308,-0.0293460638561458,"W/m2",0.000121998846662204
"BC_emissions",1848,"RF_tot",0.0586427371516871,0.0473010316656572,"W/m2",0.00012863428333184
"BC_emissions",1849,"RF_tot",0.0979669545901907,0.0863157579975187,"W/m2",0.000135750382041092
"BC_emissions",1850,"RF_tot",0.111038204691179,0.0990880088121373,"W/m2",0.000142807181547462
"BC_emissions",1851,"RF_tot",0.130116010038904,0.117902158309533,"W/m2",0.000149178174067044
"BC_emissions",1852,"RF_tot",0.135413675155033,0.122903972571856,"W/m2",0.000156492658719553
"BC_emissions",1853,"RF_tot",-0.0257474929100601,-0.0385882659177863,"W/m2",0.000164885451435951
"BC_emissions",1854,"RF_tot",-0.0649020983413942,-0.0780477057222795,"W/m2",0.000172806993412387
"BC_emissions",1855,"RF_tot",0.0753030024647809,0.0618561362573546,"W/m2",0.000180818210800423
"BC_emissions",1856,"RF_tot",0.088083363426898,0.0742631751724441,"W/m2",0.000190997603388547
"BC_emissions",1857,"RF_tot",-0.0771024689835218,-0.0913469297416247,"W/m2",0.000202904662289134
"BC_emissions",1858,"RF_tot",0.056399507084933,0.0417362569969733,"W/m2",0.000215010903142052
"BC_emissions",1859,"RF_tot",0.126943634387002,0.111868389265503,"W/m2",0.000227263015473281
"BC_emissions",1860,"RF_tot",0.151252823233993,0.135749710676797,"W/m2",0.000240346498961097
"BC_emissions",1861,"RF_tot",0.0986842864767514,0.0829840726124604,"W/m2",0.000246496715384475
"BC_emissions",1862,"RF_tot",-0.636902802539004,-0.652838202200912,"W/m2",0.000253936962384725
"BC_emissions",1863,"RF_tot",-0.264209854411344,-0.279922457644545,"W/m2",0.000246885900364009
"BC_emissions",1864,"RF_tot",0.0362024568794321,0.0202294085098735,"W/m2",0.000255138274216259
"BC_emissions",1865,"RF_tot",0.13317147397307,0.116890106024091,"W/m2",0.000265082942290057
"BC_emissions",1866,"RF_tot",0.174402658924482,0.157850095204236,"W/m2",0.000273987365712787
"BC_emissions",1867,"RF_tot",0.181201549065678,0.16441414648286,"W/m2",0.000281816885477622
"BC_emissions",1868,"RF_tot",0.180520903235928,0.163450043187469,"W/m2",0.000291414262794052
"BC_emissions",1869,"RF_tot",0.191352041546736,0.173999254694738,"W/m2",0.000301119211530868
"BC_emissions",1870,"RF_tot",0.189624309252001,0.172046146638753,"W/m2",0.000308991800857792
"BC_emissions",1871,"RF_tot",0.201500864917355,0.183772704184941,"W/m2",0.00031428768295433
"BC_emissions",1872,"RF_tot",0.207789423416162,0.189297847915435,"W/m2",0.000341938364499066
"BC_emissions",1873,"RF_tot",-0.00413042736654345,-0.0228746370644872,"W/m2",0.000351345397200489
"BC_emissions",1874,"RF_tot",0.11420663440119,0.0954000779496231,"W/m2",0.000353686565565982
"BC_emissions",1875,"RF_tot",0.144000594980954,0.12514377133198,"W/m2",0.00035557979812851
"BC_emissions",1876,"RF_tot",0.153384934040002,0.134489672138711,"W/m2",0.000357030922318387
"BC_emissions",1877,"RF_tot",0.196848785750376,0.177844544945081,"W/m2",0.000361161168585642
"BC_emissions",1878,"RF_tot",0.215234341236768,0.196137894517298,"W/m2",0.000364674277309526
"BC_emissions",1879,"RF_tot",0.215309978376453,0.195857992254893,"W/m2",0.000378379764073374
"BC_emissions",1880,"RF_tot",0.178857977853245,0.159126525182186,"W/m2",0.000389330224510251
"BC_emissions",1881,"RF_tot",0.179508836445807,0.159809175121018,"W/m2",0.000388076656311364
"BC_emissions",1882,"RF_tot",0.222210964625598,0.202393530736908,"W/m2",0.000392730685932593
"BC_emissions",1883,"RF_tot",-0.281677041718103,-0.301523549264198,"W/m2",0.000393883861777204
"BC_emissions",1884,"RF_tot",-1.77264910014386,-1.79246552383527,"W/m2",0.000392690647917485
"BC_emissions",1885,"RF_tot",-0.603600659924984,-0.623273770244403,"W/m2",0.000387031269640039
"BC_emissions",1886,"RF_tot",-0.0419726332720656,-0.0614885333706676,"W/m2",0.000380870356658615
"BC_emissions",1887,"RF_tot",0.0135841387714779,-0.00589984430275026,"W/m2",0.00037962559643681
"BC_emissions",1888,"RF_tot",0.161054268376781,0.141165997531846,"W/m2",0.000395543317201511
"BC_emissions",1889,"RF_tot",0.221263136289094,0.20177940775749,"W/m2",0.000379615677493217
"BC_emissions",1890,"RF_tot",0.0984206090719335,0.0785825209596722,"W/m2",0.000393549739949843
"BC_emissions",1891,"RF_tot",-0.0640290301121886,-0.0839953100154656,"W/m2",0.000398652333176
"BC_emissions",1892,"RF_tot",0.122574412356805,0.102635353888723,"W/m2",0.000397566052593587
"BC_emissions",1893,"RF_tot",0.23363061974314,0.213692413640526,"W/m2",0.0003975320625903
"BC_emissions",1894,"RF_tot",0.230118696157743,0.210431848677005,"W/m2",0.000387571963729871
"BC_emissions",1895,"RF_tot",0.235508234649354,0.215418343325532,"W/m2",0.000403603733402965
"BC_emissions",1896,"RF_tot",0.240438411354855,0.22073985340225,"W/m2",0.000388033185412129
"BC_emissions",1897,"RF_tot",0.235494308607434,0.216012124669823,"W/m2",0.000379555490978914
"BC_emissions",1898,"RF_tot",0.235240606003617,0.215834899222693,"W/m2",0.000376581455667222
"BC_emissions",1899,"RF_tot",0.219506162051373,0.199923520504325,"W/m2",0.000383479849960141
"BC_emissions",1900,"RF_tot",0.218185122363583,0.198726169148801,"W/m2",0.000378650860215065
"BC_emissions",1901,"RF_tot",0.222875642053269,0.203395446131054,"W/m2",0.000379478033167858
"BC_emissions",1902,"RF_tot",0.122495478927929,0.103219452250417,"W/m2",0.000371565204472173
"BC_emissions",1903,"RF_tot",-0.682114751643535,-0.702037443452777,"W/m2",0.000396913648926069
"BC_emissions",1904,"RF_tot",-0.245940243226639,-0.265444459836942,"W/m2",0.00038041446558161
"BC_emissions",1905,"RF_tot",0.086926001208113,0.0671823183649947,"W/m2",0.000389813012209645
"BC_emissions",1906,"RF_tot",0.182690867823325,0.162372340400076,"W/m2",0.000412842556649309
"BC_emissions",1907,"RF_tot",0.0450095783063449,0.0236453096205833,"W/m2",0.000456431976477413
"BC_emissions",1908,"RF_tot",0.126475765845836,0.106172522975174,"W/m2",0.000412221671065096
"BC_emissions",1909,"RF_tot",0.191274768832409,0.170554803269907,"W/m2",0.000429316972911282
"BC_emissions",1910,"RF_tot",0.179399595710947,0.158244102239004,"W/m2",0.000447554904041437
"BC_emissions",1911,"RF_tot",0.196506441445015,0.174847591833256,"W/m2",0.000469105766504789
"BC_emissions",1912,"RF_tot",-0.242964544427325,-0.265821534384295,"W/m2",0.000522441989893025
"BC_emissions",1913,"RF_tot",-0.319687180433638,-0.343213252299355,"W/m2",0.000553476057430896
"BC_emissions",1914,"RF_tot",0.0326787018098806,0.0106395316971819,"W/m2",0.000485725019256473
"BC_emissions",1915,"RF_tot",0.192858749086336,0.170358475324616,"W/m2",0.000506262319352352
"BC_emissions",1916,"RF_tot",0.200646746548795,0.176708547372345,"W/m2",0.000573037379811371
"BC_emissions",1917,"RF_tot",0.194226931384388,0.16907304958811,"W/m2",0.000632717769421147
"BC_emissions",1918,"RF_tot",0.201791466875237,0.176711810751415,"W/m2",0.000628989151289208
"BC_emissions",1919,"RF_tot",0.254217381180401,0.233258746247303,"W/m2",0.000439264378258863
"BC_emissions",1920,"RF_tot",0.232214882188352,0.208921796531754,"W/m2",0.000542567839405624
"BC_emissions",1921,"RF_tot",0.297460647454473,0.275406354648605,"W/m2",0.000486391831166971
"BC_emissions",1922,"RF_tot",0.192290666772116,0.170126145268229,"W/m2",0.00049126601349631
"BC_emissions",1923,"RF_tot",0.177593265461665,0.149793265703398,"W/m2",0.000772839986559681
"BC_emissions",1924,"RF_tot",0.263073616450603,0.235465768745577,"W/m2",0.000762193254903879
"BC_emissions",1925,"RF_tot",0.268617444984628,0.240136017058559,"W/m2",0.000811191736707863
"BC_emissions",1926,"RF_tot",0.275876534266932,0.246215673648527,"W/m2",0.000879766652624462
"BC_emissions",1927,"RF_tot",0.256576983257584,0.228941349418167,"W/m2",0.000763728257706356
"BC_emissions",1928,"RF_tot",0.238385842844701,0.212385708419207,"W/m2",0.000676006990143775
"BC_emissions",1929,"RF_tot",0.0625000171780352,0.0364684570256881,"W/m2",0.000677642123965265
"BC_emissions",1930,"RF_tot",0.258013368094385,0.235691205032124,"W/m2",0.000498278963778168
"BC_emissions",1931,"RF_tot",0.330700281441964,0.310488226509994,"W/m2",0.000408527164572972
"BC_emissions",1932,"RF_tot",0.229328582039436,0.210848890285761,"W/m2",0.000341499007310824
"BC_emissions",1933,"RF_tot",0.328301405512403,0.308987747616998,"W/m2",0.000373017381300738
"BC_emissions",1934,"RF_tot",0.333483088716448,0.313392120426999,"W/m2",0.000403647006807637
"BC_emissions",1935,"RF_tot",0.318060642046896,0.297220340023543,"W/m2",0.00043431818842457
"BC_emissions",1936,"RF_tot",0.293919238304435,0.272096221589871,"W/m2",0.000476244058524164
"BC_emissions",1937,"RF_tot",0.277365079586725,0.255420697877646,"W/m2",0.00048155588859375
"BC_emissions",1938,"RF_tot",0.320640091843153,0.301310366109725,"W/m2",0.000373638296929564
"BC_emissions",1939,"RF_tot",0.293732855165732,0.274115190113281,"W/m2",0.000384852782110135
"BC_emissions",1940,"RF_tot",0.271498524739191,0.25140558027013,"W/m2",0.000403726417436767
"BC_emissions",1941,"RF_tot",0.267570891607195,0.246445436963481,"W/m2",0.00044628483390362
"BC_emissions",1942,"RF_tot",0.259743630481929,0.237272139089554,"W/m2",0.0005049679253976
"BC_emissions",1943,"RF_tot",0.26991229627164,0.24605569795124,"W/m2",0.000569137283420912
"BC_emissions",1944,"RF_tot",0.290293342814755,0.26579127509859,"W/m2",0.000600351322367553
"BC_emissions",1945,"RF_tot",0.357511135490108,0.337122625043238,"W/m2",0.000415691358242125
"BC_emissions",1946,"RF_tot",0.377366415653743,0.358224253247847,"W/m2",0.000366422381573692
"BC_emissions",1947,"RF_tot",0.339855193126848,0.320495434277475,"W/m2",0.000374800262705868
"BC_emissions",1948,"RF_tot",0.32987835077354,0.310709888510067,"W/m2",0.000367429945546185
"BC_emissions",1949,"RF_tot",0.346896788740262,0.330673322994235,"W/m2",0.000263200840812524
"BC_emissions",1950,"RF_tot",0.298059964827655,0.284406740394584,"W/m2",0.000186410537419781
"BC_emissions",1951,"RF_tot",0.311513431874847,0.300439642589436,"W/m2",0.000122628809137677
"BC_emissions",1952,"RF_tot",0.312042100094743,0.302393693768305,"W/m2",9.30917446400475e-05
"BC_emissions",1953,"RF_tot",0.310230150068355,0.303558227115986,"W/m2",4.45145558823551e-05
"BC_emissions",1954,"RF_tot",0.32661227094726,0.321395535052848,"W/m2",2.72143333920508e-05
"BC_emissions",1955,"RF_tot",0.299170750787499,0.295798838996775,"W/m2",1.13697891244209e-05
"BC_emissions",1956,"RF_tot",0.267326918831329,0.266037418113592,"W/m2",1.66281210104347e-06
"BC_emissions",1957,"RF_tot",0.248741377122251,0.25118186036657,"W/m2",5.95595846580072e-06
"BC_emissions",1958,"RF_tot",0.288101762997695,0.291438229207978,"W/m2",1.11320067723605e-05
"BC_emissions",1959,"RF_tot",0.282806292957857,0.28879504247219,"W/m2",3.58651207454228e-05
